InvoiceID,InvoiceDate,CustomerID,ProductID,Quantity,Category,UnitPrice,DiscountPct,NetSales,Cost
INV00262,2024-11-17,C009,P027,6,Phones,459.4574408562653,0.0,2756.7446451375918,2150.2608232073217
INV00263,2024-10-14,C006,P004,5,Accessories,35.67990006341185,0.05,169.47952530120628,84.73976265060314
INV00264,2024-08-02,C073,P028,2,Phones,482.2607944132463,0.1,868.0694299438434,677.0941553561978
INV00265,2024-12-07,C095,P008,1,Laptops,806.5913706648536,0.05,766.2618021316108,674.3103858758175
INV00266,2024-02-20,C032,P002,2,Monitors,267.23838432917034,0.05,507.75293022542365,355.42705115779654
INV00267,2024-06-01,C041,P009,6,Accessories,45.21703495277257,0.05,257.73709923080366,128.86854961540183
INV00268,2024-07-04,C076,P029,2,Monitors,267.3092130911217,0.05,507.8875048731312,355.5212534111918
INV00269,2024-03-03,C008,P014,5,Accessories,45.18960715598959,0.0,225.94803577994796,112.97401788997398
INV00270,2024-07-08,C072,P022,4,Laptops,862.9171783946907,0.05,3279.0852778998246,2885.5950445518456
INV00271,2024-05-04,C050,P009,6,Accessories,34.50107153134177,0.0,207.00642918805062,103.50321459402531
INV00272,2024-05-29,C092,P024,1,Monitors,273.79509473975924,0.05,260.10534000277124,182.07373800193986
INV00273,2024-11-09,C062,P023,5,,472.09490102831074,0.0,2360.474505141554,1841.1701140104121
INV00274,2024-02-27,C084,P016,2,Laptops,961.6574970824876,0.05,1827.1492444567264,1607.8913351219192
INV00275,2024-12-07,C062,P029,2,Monitors,227.06439419817656,0.0,454.1287883963531,317.8901518774472
INV00276,2024-10-31,C007,P030,4,Monitors,208.12296348066727,0.1,749.2426685304022,524.4698679712815
INV00277,2024-06-28,C075,P017,1,Monitors,299.2581795487763,0.1,269.33236159389867,188.53265311572906
INV00278,2024-06-18,C084,P016,1,Laptops,776.2325428550157,0.0,776.2325428550157,683.0846377124138
INV00279,2024-11-21,C080,P030,3,Monitors,298.8420993963481,0.0,896.5262981890443,627.5684087323309
INV00280,2024-09-27,C004,P012,1,Accessories,47.63647892106316,0.0,47.63647892106316,23.81823946053158
INV00281,2024-02-23,C006,P003,4,Laptops,1005.7745174068942,0.15,3419.6333591834405,3009.2773560814276
INV00282,2024-04-10,C058,P011,7,Accessories,42.55076739331196,0.05,282.9626031655245,141.48130158276226
INV00283,2024-09-20,C022,P014,3,Accessories,41.24491280401735,0.05,117.54800149144944,58.77400074572472
INV00284,2024-02-22,C026,P018,3,Monitors,286.6101545377835,0.0,859.8304636133505,601.8813245293453
INV00285,2024-02-29,C003,P021,2,Phones,457.8879043238976,0.05,869.9870182154054,678.5898742080162
INV00286,2024-04-17,C041,P021,2,Phones,493.53624249697543,0.15,839.0116122448583,654.4290575509895
INV00287,2024-01-05,C060,P005,1,Accessories,41.91023950986403,0.1,37.71921555887763,18.859607779438814
INV00288,2024-04-12,C014,P016,3,Laptops,868.0285713130168,0.05,2473.8814282420976,2177.015656853046
INV00289,2024-07-14,C075,P020,2,Accessories,38.83978326544429,0.0,77.67956653088858,38.83978326544429
INV00290,2024-09-18,C082,P005,4,Accessories,37.28455468003335,0.0,149.1382187201334,74.5691093600667
INV00291,2024-12-30,C012,P003,2,Laptops,923.123454006433,0.0,1846.246908012866,1624.697279051322
INV00292,2024-12-15,C087,P012,6,Accessories,45.609192448241856,0.0,273.65515468945114,136.82757734472557
INV00293,2024-02-16,C012,P001,6,Accessories,35.22445404810101,0.0,211.34672428860605,105.67336214430303
INV00294,2024-12-20,C013,P021,2,Phones,586.8866077506882,0.0,1173.7732155013764,915.5431080910736
INV00295,2024-11-06,C025,P029,3,Monitors,268.90876537482296,0.0,806.726296124469,564.7084072871282
INV00296,2024-11-03,C045,P009,7,Accessories,45.172371402880486,0.15,268.7756098471389,134.38780492356946
INV00297,2024-05-23,C019,P029,7,Monitors,255.61906926300117,0.05,1699.8668105989577,1189.9067674192704
INV00298,2024-09-25,C055,P009,3,Accessories,44.472267222785014,0.1,120.07512150151955,60.03756075075977
INV00299,2024-05-03,C100,P004,5,Accessories,32.25920635743148,0.1,145.16642860844166,72.58321430422083
INV00300,2024-04-15,C045,P003,7,Laptops,1014.6169529206327,0.0,7102.318670444429,6250.040429991097
INV00301,2024-06-06,C008,P017,6,Monitors,204.01388590853668,0.1,1101.6749839060983,771.1724887342688
INV00302,2024-05-26,C093,P002,4,Monitors,288.9913376362863,0.0,1155.9653505451452,809.1757453816016
INV00303,2024-05-24,C053,P024,3,Monitors,299.19627472386435,0.05,852.7093829630134,596.8965680741093
INV00304,2024-04-29,C055,P001,1,Accessories,36.705079394828445,0.0,36.705079394828445,18.352539697414223
INV00305,2024-11-14,C032,P008,6,Laptops,795.7146802628857,0.2,3819.4304652618516,3361.0988094304294
INV00306,2024-10-01,C051,P013,4,Accessories,44.245813821728646,0.0,176.98325528691458,88.49162764345729
INV00307,2024-04-01,C044,P023,4,Phones,450.60526818405066,0.0,1802.4210727362026,1405.8884367342382
INV00308,2024-02-27,C082,P015,3,Monitors,286.55623831722033,0.15,730.7184077089119,511.50288539623824
INV00309,2024-12-11,C070,P008,4,Laptops,757.0233331766916,0.0,3028.0933327067664,2664.7221327819543
INV00310,2024-08-16,C018,P012,3,Accessories,34.015283142069734,0.1,91.84126448358829,45.920632241794145
INV00311,2024-04-26,C083,P022,7,Laptops,1072.4945598362215,0.1,6756.715726968196,5945.909839732012
INV00312,2024-11-13,C022,P012,2,Accessories,42.78142237232007,0.1,77.00656027017614,38.50328013508807
INV00313,2024-10-05,C037,P014,6,Accessories,45.55019559086325,0.2,218.64093883614362,109.32046941807181
INV00314,2024-05-06,C096,P015,5,Monitors,232.4329377351518,0.2,929.7317509406072,650.812225658425
INV00315,2024-05-08,C056,P015,2,Monitors,267.64837495206046,0.0,535.2967499041209,374.7077249328846
INV00316,2024-02-27,C059,P009,6,Accessories,41.50786923693755,0.1,224.1424938794628,112.0712469397314
INV00317,2024-05-01,C003,P019,3,Monitors,260.3150120122947,0.05,741.8977842350398,519.3284489645279
INV00318,2024-01-01,C028,P026,6,Phones,536.5064919075443,0.05,3058.087003873002,2385.3078630209416
INV00319,2024-08-26,C074,P020,7,Accessories,41.20574677006558,0.0,288.4402273904591,144.22011369522954
INV00320,2024-10-16,C035,P029,3,Monitors,242.90623693026657,0.1,655.8468397117198,459.0927877982038
INV00321,2024-04-05,C061,P022,2,Laptops,819.3321699769969,0.2,1310.931471963195,1153.6196953276117
INV00322,2024-05-05,C093,P008,1,Laptops,996.6892791287527,0.15,847.1858872594397,745.523580788307
INV00323,2024-04-27,C054,P021,1,Phones,445.25448600063726,0.05,422.99176170060537,329.9335741264722
INV00324,2024-02-17,C063,P019,6,Monitors,269.23543061544143,0.0,1615.4125836926487,1130.788808584854
INV00325,2024-03-29,C079,P006,1,Monitors,223.33328226493268,0.0,223.33328226493268,156.33329758545287
INV00326,2024-08-24,C097,P020,3,Accessories,42.005282719271264,0.1,113.41426334203241,56.70713167101621
INV00327,2024-09-28,C007,P025,4,Monitors,274.7078267129029,0.1,988.9481761664504,692.2637233165152
INV00328,2024-07-07,C076,P029,3,Monitors,221.87138889065392,0.05,632.3334583383637,442.63342083685455
INV00329,2024-07-10,C049,P019,4,Monitors,205.99433008613082,0.0,823.9773203445233,576.7841242411663
INV00330,2024-03-09,C094,P004,2,Accessories,34.09557988790679,0.05,64.7816017870229,32.39080089351145
INV00331,2024-10-04,C085,P023,-1,Phones,521.199393454205,0.05,2475.697118907474,1931.0437527478296
INV00332,2024-12-14,C031,P007,4,Laptops,1025.8007062412646,0.15,3487.7224012202996,3069.1957130738638
INV00333,2024-09-03,C058,P028,1,Phones,408.9993642470849,0.05,388.54939603473065,303.0685289070899
INV00334,2024-03-16,C061,P028,3,Phones,546.8302518083292,0.0,1640.4907554249876,1279.5827892314903
INV00335,2024-06-02,C024,P004,2,Accessories,37.46109833520083,0.05,71.17608683688158,35.58804341844079
INV00336,2024-05-23,C020,P022,1,Laptops,892.2702131710281,0.0,892.2702131710281,785.1977875905047
INV00337,2024-03-26,C037,P012,2,Accessories,46.86175279752905,0.2,74.97880447604648,37.48940223802324
INV00338,2024-07-03,C004,P013,5,Accessories,37.311544075773526,0.0,186.55772037886763,93.27886018943381
INV00339,2024-10-11,C092,P003,7,Laptops,887.521296218215,0.05,5902.016619851129,5193.774625468994
INV00340,2024-08-07,C020,P022,3,Laptops,724.9256693138453,0.0,2174.777007941536,1913.8037669885516
INV00341,2024-03-09,C060,P012,6,Accessories,33.305579520077416,0.1,179.85012940841804,89.92506470420902
INV00342,2024-02-16,C024,P002,3,Monitors,225.8591591134784,0.1,609.8197296063917,426.87381072447414
INV00343,2024-04-03,C050,P024,5,Monitors,202.78522408210745,0.1,912.5335083694836,638.7734558586385
INV00344,2024-08-25,C049,P002,3,Monitors,263.1375326048251,0.0,789.4125978144752,552.5888184701327
INV00345,2024-07-22,C051,P027,6,Phones,485.2796713603245,0.0,2911.678028161947,2271.1088619663187
INV00346,2024-08-05,C096,P023,4,Phones,509.6290405456044,0.0,2038.5161621824177,1590.042606502286
INV00347,2024-12-06,C036,P009,2,Accessories,34.794354974341275,0.1,62.62983895381429,31.314919476907146
INV00348,2024-02-08,C098,P001,6,Accessories,36.73491247098586,0.0,220.40947482591517,110.20473741295758
INV00349,2024-04-09,C100,P008,1,Laptops,958.976810946981,0.05,911.027970399632,801.7046139516762
INV00350,2024-10-15,C066,P023,5,Phones,593.0605447260799,0.15,2520.5073150858398,1965.995705766955
INV00351,2024-09-10,C079,P006,4,Monitors,205.04167736022094,0.15,697.1417030247512,487.99919211732583
INV00352,2024-08-09,C034,P006,1,Monitors,289.0384320855266,0.05,274.5865104812503,192.21055733687518
INV00353,2024-12-22,C036,P022,1,Laptops,927.677232472035,0.05,881.2933708484333,775.5381663466213
INV00354,2024-01-23,C006,P025,5,Monitors,256.39195667556237,0.0,1281.9597833778118,897.3718483644682
INV00355,2024-09-06,C039,P018,4,Monitors,250.02785352077606,0.1,900.1002726747938,630.0701908723556
INV00356,2024-01-10,C042,P017,7,Monitors,206.93940859041834,0.1,1303.7182741196357,912.6027918837449
INV00357,2024-09-02,C058,P029,1,Monitors,208.9876851736161,0.0,208.9876851736161,146.29137962153126
INV00358,2024-11-20,C012,P012,1,Accessories,41.61459209054538,0.05,39.53386248601811,19.766931243009054
INV00359,2024-04-09,C003,P006,4,Monitors,234.09585714355583,0.1,842.745085716801,589.9215600017607
INV00360,2024-10-16,C018,P026,3,Phones,583.4536133155361,0.15,1487.8067139546172,1160.4892368846015
INV00361,2024-06-28,C040,P027,1,Phones,481.31810747189445,0.0,481.31810747189445,375.4281238280777
INV00362,2024-08-10,C021,P008,2,Laptops,771.5813251329508,0.05,1466.0045177526065,1290.0839756222938
INV00363,2024-09-06,C015,P019,4,Monitors,271.4718833502036,0.0,1085.8875334008144,760.1212733805701
INV00364,2024-05-26,C097,P028,1,,458.670684288202,0.0,458.670684288202,357.7631337447976
INV00365,2024-04-05,C099,P010,5,Phones,505.09406147117863,0.15,2146.649761252509,1674.386813776957
INV00366,2024-09-13,C026,P001,6,Accessories,43.16532456808272,0.1,233.09275266764666,116.54637633382333
INV00367,2024-11-20,C008,P025,2,Monitors,290.02641112020706,0.1,522.0475400163727,365.4332780114609
INV00368,2024-01-04,C100,P029,6,Monitors,279.2191194801676,0.0,1675.3147168810056,1172.7203018167038
INV00369,2024-01-16,C094,P013,6,Accessories,42.82177708596358,0.1,231.23759626420335,115.61879813210167
INV00370,2024-10-06,C087,P017,1,Monitors,267.96331823951436,0.05,254.56515232753864,178.19560662927705
INV00371,2024-12-01,C042,P003,2,Laptops,1060.5328718515511,0.0,2121.0657437031023,1866.53785445873
INV00372,2024-09-03,C044,P008,2,Laptops,826.496675098753,0.05,1570.3436826876307,1381.902440765115
INV00373,2024-09-14,C014,P014,3,Accessories,32.017793507139,0.0,96.05338052141698,48.02669026070849
INV00374,2024-06-08,C078,P003,6,Laptops,817.9036413833516,0.1,4416.679663470099,3886.678103853687
INV00375,2024-12-05,C002,P016,2,Laptops,798.4408966656279,0.05,1517.0377036646928,1334.9931792249297
INV00376,2024-05-31,C037,P013,3,Accessories,42.58935336182397,0.0,127.7680600854719,63.88403004273595
INV00377,2024-06-26,C069,P020,4,Accessories,42.13938559624847,0.0,168.55754238499387,84.27877119249693
INV00378,2024-06-11,C038,P024,3,Monitors,259.34613827047235,0.0,778.038414811417,544.6268903679919
INV00379,2024-02-02,C041,P017,5,Monitors,201.6243443209454,0.0,1008.121721604727,705.6852051233088
INV00380,2024-06-27,C062,P013,7,Accessories,43.660448871210356,0.05,290.34198499354886,145.17099249677443
INV00381,2024-04-10,C060,P029,1,Monitors,232.35304124854918,0.1,209.11773712369427,146.38241598658598
INV00382,2024-09-24,C014,P006,4,Monitors,266.50559890066313,0.0,1066.0223956026525,746.2156769218567
INV00383,2024-11-18,C089,P017,7,Monitors,255.6578428502153,0.0,1789.6048999515072,1252.723429966055
INV00384,2024-03-05,C084,P014,7,Accessories,37.483694806846515,0.05,249.2665704655293,124.63328523276465
INV00385,2024-06-16,C002,P017,4,Monitors,213.4576267104108,0.1,768.4474561574789,537.9132193102351
INV00386,2024-11-25,C070,P030,5,Monitors,209.4418897660481,0.0,1047.2094488302405,733.0466141811683
INV00387,2024-02-12,C017,P008,3,Laptops,1019.3465999204004,0.0,3058.0397997612013,2691.075023789857
INV00388,2024-02-13,C089,P011,1,Accessories,46.69436067330493,0.05,44.35964263963968,22.17982131981984
INV00389,2024-10-11,C028,P020,3,Accessories,42.3966087482288,0.0,127.1898262446864,63.5949131223432
INV00390,2024-01-12,C066,P028,2,Phones,420.6868229720967,0.0,841.3736459441934,656.2714438364709
INV00391,2024-04-04,C035,P001,3,Accessories,38.43243547021185,0.1,103.76757576957199,51.883787884785995
INV00392,2024-10-28,C005,P026,4,Phones,545.7878400210315,0.05,2073.9937920799193,1617.7151578223372
INV00393,2024-09-09,C065,P007,1,Laptops,1000.7355182436245,0.05,950.6987423314432,836.6148932516701
INV00394,2024-08-29,C040,P021,3,Phones,423.6437244582177,0.1,1143.838056037188,892.1936837090066
INV00395,2024-02-04,C076,P021,1,Phones,400.0061437690765,0.1,360.00552939216885,280.80431292589174
INV00396,2024-08-02,C056,P017,1,Monitors,271.21370458806047,0.0,271.21370458806047,189.84959321164231
INV00397,2024-12-02,C036,P030,2,Monitors,235.65961759862057,0.0,471.31923519724114,329.92346463806876
INV00398,2024-03-30,C045,P010,2,Phones,450.896266323652,0.0,901.792532647304,703.3981754648971
INV00399,2024-09-20,C023,P011,4,Accessories,32.20635951663241,0.0,128.82543806652964,64.41271903326482
INV00400,2024-04-02,C047,P022,5,Laptops,914.5077864341399,0.1,4115.28503895363,3621.450834279194
INV00401,2024-03-30,C031,P030,7,Monitors,285.11507354259817,0.15,1696.434687578459,1187.5042813049213
INV00402,2024-04-24,C011,P009,1,Accessories,47.3221063403614,0.2,37.85768507228912,18.92884253614456
INV00403,2024-04-14,C010,P009,5,Accessories,41.051919209812624,0.05,194.99661624660996,97.49830812330498
INV00404,2024-07-14,C067,P024,7,Monitors,251.4461327739894,0.0,1760.122929417926,1232.086050592548
INV00405,2024-11-09,C014,P005,7,Accessories,33.36090216782786,0.0,233.526315174795,116.7631575873975
INV00406,2024-04-23,C080,P017,4,Monitors,254.88728015426,0.1,917.594208555336,642.3159459887352
INV00407,2024-03-15,C074,P009,7,Accessories,38.079665263446316,0.05,253.22977400191797,126.61488700095899
INV00408,2024-08-04,C093,P017,7,Monitors,260.7135280883577,0.05,1733.7449617875786,1213.621473251305
INV00409,2024-10-03,C010,P024,1,Monitors,238.87263478765468,0.1,214.9853713088892,150.48975991622243
INV00410,2024-09-05,C076,P021,1,Phones,448.05982469007336,0.1,403.253842221066,314.5379969324315
INV00411,2024-06-12,C094,P019,6,Monitors,209.49652752283765,0.1,1131.2812486233236,791.8968740363265
INV00412,2024-12-22,C001,P027,5,Phones,462.98368891777915,0.0,2314.918444588896,1805.6363867793389
INV00413,2024-07-10,C005,P007,3,Laptops,754.7921403435909,0.1,2037.9387789276955,1793.386125456372
INV00414,2024-08-14,C020,P023,2,Phones,435.3793901647968,0.15,740.1449632801546,577.3130713585206
INV00415,2024-06-25,C008,P009,3,Accessories,47.79737853727273,0.0,143.3921356118182,71.6960678059091
INV00416,2024-04-08,C043,P007,5,Laptops,879.8772804863827,0.05,4179.417082310318,3677.8870324330796
INV00417,2024-02-05,C076,P013,2,Accessories,40.509948264080265,0.0,81.01989652816053,40.509948264080265
INV00418,2024-04-05,C001,P011,3,Accessories,45.977896459795446,0.2,110.34695150350909,55.173475751754545
INV00419,2024-05-31,C057,P014,6,Accessories,47.929102407851005,0.0,287.574614447106,143.787307223553
INV00420,2024-05-30,C064,P019,2,Monitors,258.27144493446815,0.05,490.71574537548946,343.5010217628426
INV00421,2024-07-08,C084,P011,1,Accessories,44.99958113670674,0.0,44.99958113670674,22.49979056835337
INV00422,2024-08-11,C028,P013,3,Accessories,37.23105638938681,0.1,100.52385225134438,50.26192612567219
INV00423,2024-02-06,C037,P014,2,Accessories,36.891903319156654,0.0,73.78380663831331,36.891903319156654
INV00424,2024-09-24,C047,P013,6,Accessories,38.44325953591296,0.0,230.65955721547775,115.32977860773887
INV00425,2024-07-01,C076,P001,7,Accessories,42.760116202778384,0.05,284.35477274847625,142.17738637423813
INV00426,2024-01-13,C037,P008,2,Laptops,965.5890081318356,0.15,1641.5013138241204,1444.5211561652259
INV00427,2024-10-05,C049,P012,2,Accessories,37.04383095439121,0.0,74.08766190878242,37.04383095439121
INV00428,2024-08-04,C044,P019,6,Monitors,213.32099241366288,0.0,1279.9259544819772,895.948168137384
INV00429,2024-12-20,C056,P012,7,Accessories,42.11834010344813,0.1,265.34554265172324,132.67277132586162
INV00430,2024-12-26,C028,P008,3,Laptops,766.1973103879552,0.05,2183.662334605672,1921.6228544529915
INV00431,2024-10-12,C079,P008,4,Laptops,928.2573029625589,0.15,3156.0748300727005,2777.3458504639766
INV00432,2024-09-29,C006,P029,3,Monitors,269.3422128056309,0.0,808.0266384168926,565.6186468918248
INV00433,2024-03-02,C061,P021,7,Phones,540.1222992788903,0.05,3591.8132902046204,2801.614366359604
INV00434,2024-03-24,C020,P013,5,Accessories,44.055553770553544,0.0,220.27776885276774,110.13888442638387
INV00435,2024-08-04,C078,P012,6,Accessories,45.96575074505063,0.0,275.79450447030376,137.89725223515188
INV00436,2024-12-07,C002,P029,3,Monitors,249.99589919647886,0.1,674.9889278304929,472.492249481345
INV00437,2024-07-05,C073,P016,2,Laptops,982.8897082306456,0.05,1867.4904456382267,1643.3915921616394
INV00438,2024-01-19,C037,P001,6,Accessories,41.906763765853384,0.1,226.29652433560827,113.14826216780413
INV00439,2024-06-25,C020,P013,1,Accessories,34.986239036762925,0.0,34.986239036762925,17.493119518381462
INV00440,2024-04-09,C026,P026,7,Phones,405.1379289738817,0.05,2694.1672276763134,2101.4504375875244
INV00441,2024-08-20,C029,P007,3,Laptops,822.4348988436963,0.05,2343.939461704534,2062.66672629999
INV00442,2024-03-16,C001,P028,6,Phones,488.6067412675239,0.2,2345.3123580841147,1829.3436393056095
INV00443,2024-09-21,C035,P026,3,Phones,523.4211888857312,0.0,1570.2635666571937,1224.8055819926112
INV00444,2024-10-10,C070,P005,6,Accessories,45.599349288051286,0.0,273.5960957283077,136.79804786415386
INV00445,2024-07-24,C059,P008,2,Laptops,790.6484580142197,0.0,1581.2969160284395,1391.5412861050268
INV00446,2024-08-10,C069,P025,1,Monitors,212.5549789898477,0.05,201.9272300403553,141.3490610282487
INV00447,2024-02-21,C033,P027,1,Phones,592.6959894948654,0.0,592.6959894948654,462.30287180599504
INV00448,2024-12-04,C051,P014,5,Accessories,33.72871295002251,0.15,143.34703003759566,71.67351501879783
INV00449,2024-05-23,C078,P023,6,Phones,495.6982140214378,0.0,2974.189284128627,2319.8676416203293
INV00450,2024-03-09,C012,P030,3,Monitors,258.5563728793302,0.15,659.3187508422919,461.5231255896043
INV00451,2024-04-08,C020,P013,1,Accessories,40.661990734519016,0.0,40.661990734519016,20.330995367259508
INV00452,2024-01-25,C053,P015,7,Monitors,208.60321570329432,0.1,1314.2002589307542,919.9401812515279
INV00453,2024-02-22,C088,P023,1,Phones,411.40538280072394,0.15,349.69457538061533,272.76176879687995
INV00454,2024-05-30,C043,P017,4,Monitors,210.54834274610357,0.0,842.1933709844143,589.53535968909
INV00455,2024-05-23,C098,P015,4,Monitors,258.5587683872613,0.2,827.3880588392362,579.1716411874653
INV00456,2024-02-26,C089,P020,1,Accessories,40.70951820214914,0.05,38.67404229204168,19.33702114602084
INV00457,2024-02-08,C050,P018,6,Monitors,223.37407920367446,0.15,1139.2078039387397,797.4454627571178
INV00458,2024-04-18,C029,P018,5,Monitors,263.7774141845591,0.1,1186.9983638305162,830.8988546813613
INV00459,2024-06-29,C057,P002,1,Monitors,282.0067502055649,0.0,282.0067502055649,197.40472514389543
INV00460,2024-02-11,C039,P004,2,Accessories,32.6652633575455,0.0,65.330526715091,32.6652633575455
INV00461,2024-07-04,C095,P030,3,Monitors,249.81299435480426,0.0,749.4389830644128,524.6072881450889
INV00462,2024-08-10,C056,P001,5,Accessories,43.02896659364304,0.0,215.1448329682152,107.5724164841076
INV00463,2024-05-01,C043,P004,2,Accessories,36.03699083311499,0.0,72.07398166622998,36.03699083311499
INV00464,2024-05-12,C050,P018,5,Monitors,230.7770905293149,0.0,1153.8854526465745,807.7198168526021
INV00465,2024-06-11,C023,P005,2,Accessories,41.818206447830136,0.05,79.45459225087725,39.72729612543863
INV00466,2024-08-02,C044,P019,3,Monitors,289.79352934437367,0.1,782.442529229809,547.7097704608663
INV00467,2024-08-08,C038,P015,3,Monitors,280.99244203028996,0.0,842.9773260908698,590.0841282636088
INV00468,2024-08-22,C084,P028,4,Phones,516.6260438199167,0.0,2066.504175279667,1611.8732567181403
INV00469,2024-11-26,C023,P008,6,Laptops,982.8798183926096,0.05,5602.414964837874,4930.125169057329
INV00470,2024-05-25,C045,P020,2,Accessories,37.83715952332478,0.0,75.67431904664956,37.83715952332478
INV00471,2024-08-26,C052,P017,4,Monitors,264.0965528098758,0.0,1056.3862112395032,739.4703478676522
INV00472,2024-03-16,C080,P001,2,Accessories,39.45890545804091,0.0,78.91781091608182,39.45890545804091
INV00473,2024-01-09,C050,P012,4,Accessories,35.03897818332098,0.15,119.13252582329132,59.56626291164566
INV00474,2024-03-14,C008,P026,3,Phones,540.3476547754515,0.1,1458.938667893719,1137.9721609571009
INV00475,2024-09-09,C085,P019,5,Monitors,255.6464637348822,0.0,1278.2323186744109,894.7626230720875
INV00476,2024-08-17,C001,P015,7,Monitors,235.86215819535914,0.1,1485.9315966307627,1040.1521176415338
INV00477,2024-01-07,C008,P009,4,Accessories,46.58142704125809,0.05,177.00942275678074,88.50471137839037
INV00478,2024-06-22,C029,P007,2,Laptops,727.5362824176241,0.1,1309.5653083517234,1152.4174713495165
INV00479,2024-05-20,C096,P002,2,Monitors,231.57731512494962,0.1,416.8391672249093,291.7874170574365
INV00480,2024-06-16,C005,P029,7,Monitors,205.6881397777647,0.05,1367.826129522135,957.4782906654945
INV00481,2024-06-18,C086,P009,6,Accessories,44.26443705954603,0.0,265.5866223572762,132.7933111786381
INV00482,2024-10-09,C047,P010,3,Phones,540.4214908227585,0.0,1621.2644724682755,1264.586288525255
INV00483,2024-05-01,C034,P002,2,Monitors,233.1352218736317,0.05,442.9569215599002,310.0698450919301
INV00484,2024-07-12,C065,P019,1,Monitors,267.56629022070734,0.15,227.43134668760123,159.20194268132084
INV00485,2024-01-05,C055,P011,5,Accessories,38.3349956191352,0.05,182.0912291908922,91.0456145954461
INV00486,2024-01-29,C090,P013,4,Accessories,44.10006066275895,0.1,158.76021838593223,79.38010919296612
INV00487,2024-06-13,C043,P010,6,Phones,490.8367325473412,0.2,2356.016316227238,1837.6927266572457
INV00488,2024-12-04,C074,P014,7,,38.59647564530665,0.0,270.1753295171465,135.08766475857325
INV00489,2024-05-15,C030,P018,5,Monitors,293.4729915488301,0.1,1320.6284619697356,924.4399233788148
INV00490,2024-12-30,C082,P019,3,Monitors,225.08790998907003,0.1,607.7373569704891,425.41614987934236
INV00491,2024-11-16,C017,P022,6,Laptops,763.3610423987636,0.2,3664.1330035140654,3224.4370430923777
INV00492,2024-12-07,C026,P009,4,Accessories,41.35268981215133,0.2,132.32860739888426,66.16430369944213
INV00493,2024-05-24,C008,P025,4,Monitors,296.9321812284179,0.1,1068.9558524223046,748.2690966956131
INV00494,2024-11-22,C047,P007,7,Laptops,856.0221169417872,0.0,5992.15481859251,5273.096240361409
INV00495,2024-08-04,C076,P028,1,Phones,412.40735272575637,0.1,371.1666174531807,289.509961613481
INV00496,2024-10-27,C091,P003,7,Laptops,842.1498962314442,0.0,5895.0492736201095,5187.643360785696
INV00497,2024-05-11,C072,P020,3,Accessories,40.09490646911294,0.1,108.25624746660495,54.12812373330247
INV00498,2024-10-18,C089,P006,6,Monitors,216.19230066322137,0.15,1102.580733382429,771.8065133677002
INV00499,2024-03-10,C046,P027,6,Phones,531.6204436112984,0.0,3189.72266166779,2487.9836761008764
INV00500,2024-09-08,C068,P021,2,Phones,599.5498778020401,0.05,1139.1447678238762,888.5329189026235
INV00501,2024-10-01,C033,P002,1,Monitors,245.17394759814437,0.05,232.91525021823713,163.04067515276597
INV00502,2024-12-29,C001,P029,1,Monitors,235.47285567302126,0.05,223.6992128893702,156.5894490225591
INV00503,2024-06-30,C019,P006,6,Monitors,240.07041668344667,0.0,1440.42250010068,1008.295750070476
INV00504,2024-06-15,C031,P003,6,Laptops,761.4526242222724,0.1,4111.844170800272,3618.4228703042395
INV00505,2024-03-31,C080,P016,5,Laptops,1037.9784965134406,0.15,4411.408610182122,3882.0395769602674
INV00506,2024-07-20,C014,P030,5,Monitors,241.4825655521352,0.15,1026.3009035965745,718.410632517602
INV00507,2024-12-11,C053,P008,5,Laptops,859.4187881129428,0.0,4297.093940564714,3781.4426676969483
INV00508,2024-01-19,C048,P002,1,Monitors,265.9690272930474,0.15,226.0736731990903,158.25157123936322
INV00509,2024-02-08,C069,P017,2,Monitors,244.20334209311235,0.1,439.56601576760227,307.6962110373216
INV00510,2024-05-05,C090,P009,4,Accessories,42.37173550092553,0.0,169.48694200370213,84.74347100185106
INV00511,2024-06-21,C062,P030,5,Monitors,206.14462901307877,0.0,1030.723145065394,721.5062015457758
INV00512,2024-05-20,C092,P012,2,Accessories,45.01957349955564,0.0,90.03914699911128,45.01957349955564
INV00513,2024-08-29,C066,P003,7,Laptops,1058.581423036585,0.15,6298.55946706768,5542.732331019559
INV00514,2024-08-07,C064,P011,3,Accessories,42.38024617855017,0.05,120.78370160886799,60.39185080443399
INV00515,2024-05-05,C070,P001,5,Accessories,47.27305486174097,0.1,212.72874687783437,106.36437343891718
INV00516,2024-02-27,C063,P023,7,Phones,430.2864628739927,0.0,3012.005240117949,2349.3640872920005
INV00517,2024-05-27,C073,P013,4,Accessories,39.63865903168566,0.1,142.69917251406838,71.34958625703419
INV00518,2024-11-12,C033,P015,3,Monitors,260.1806733945447,0.0,780.5420201836341,546.3794141285439
INV00519,2024-12-26,C041,P026,3,Phones,516.3473294842373,0.0,1549.0419884527118,1208.2527509931153
INV00520,2024-01-01,C089,P005,4,Accessories,38.42338846542469,0.05,146.00887616861382,73.00443808430691
INV00521,2024-12-13,C048,P021,5,Phones,467.6168818732523,0.0,2338.0844093662613,1823.7058393056839
INV00522,2024-07-08,C013,P030,1,Monitors,212.6824022550419,0.1,191.41416202953772,133.9899134206764
INV00523,2024-07-09,C073,P017,4,Monitors,239.17424505622782,0.0,956.6969802249113,669.6878861574379
